Current_Date,Base_Date,Current_Price,Base_Price,Percent Change
1993-01-01,1992-01-01 00:00:00,435.7099914550781,417.0899963378906,4.464263175974898
1993-01-02,1992-01-02 00:00:00,435.7099914550781,417.260009765625,4.421699002455683
1993-01-03,1992-01-03 00:00:00,435.7099914550781,419.3399963378906,3.9037523871195647
1993-01-04,1992-01-04 00:00:00,435.3800048828125,419.3399963378906,3.825060496255967
1993-01-05,1992-01-05 00:00:00,434.3399963378906,419.3399963378906,3.5770496806876215
1993-01-06,1992-01-06 00:00:00,434.5199890136719,417.9599914550781,3.962101133398458
1993-01-07,1992-01-07 00:00:00,430.7300109863281,417.3999938964844,3.1935834414864908
1993-01-08,1992-01-08 00:00:00,429.0499877929688,418.1000061035156,2.6189862543896067
1993-01-09,1992-01-09 00:00:00,429.0499877929688,417.6099853515625,2.7393986836247723
1993-01-10,1992-01-10 00:00:00,429.0499877929688,415.1000061035156,3.3606315307965575
1993-01-11,1992-01-11 00:00:00,430.9500122070313,415.1000061035156,3.818358436632517
1993-01-12,1992-01-12 00:00:00,431.0400085449219,415.1000061035156,3.8400390766149997
1993-01-13,1992-01-13 00:00:00,433.0299987792969,414.3399963378906,4.510788870636741
1993-01-14,1992-01-14 00:00:00,435.9400024414063,420.4400024414063,3.686614001996664
1993-01-15,1992-01-15 00:00:00,437.1499938964844,420.7699890136719,3.89286434643519
1993-01-16,1992-01-16 00:00:00,437.1499938964844,418.2099914550781,4.5288259076518695
1993-01-17,1992-01-17 00:00:00,437.1499938964844,418.8599853515625,4.366616335902913
1993-01-18,1992-01-18 00:00:00,436.8399963378906,418.8599853515625,4.2926065069779655
1993-01-19,1992-01-19 00:00:00,435.1300048828125,418.8599853515625,3.8843575658329015
1993-01-20,1992-01-20 00:00:00,433.3699951171875,416.3599853515625,4.085409348658285
1993-01-21,1992-01-21 00:00:00,435.489990234375,412.6400146484375,5.537508427389259
1993-01-22,1992-01-22 00:00:00,436.1099853515625,418.1300048828125,4.300093334318156
1993-01-23,1992-01-23 00:00:00,436.1099853515625,414.9599914550781,5.0968754414903605
1993-01-24,1992-01-24 00:00:00,436.1099853515625,415.4800109863281,4.9653349907880955
1993-01-25,1992-01-25 00:00:00,440.010009765625,415.4800109863281,5.904014183754333
1993-01-26,1992-01-26 00:00:00,439.9500122070313,415.4800109863281,5.889573643413713
1993-01-27,1992-01-27 00:00:00,438.1099853515625,414.989990234375,5.571217538073619
1993-01-28,1992-01-28 00:00:00,438.6600036621094,414.9599914550781,5.711396928635448
1993-01-29,1992-01-29 00:00:00,438.7799987792969,410.3399963378906,6.930838498616058
1993-01-30,1992-01-30 00:00:00,438.7799987792969,411.6199951171875,6.598319805717157
1993-01-31,1992-01-31 00:00:00,438.7799987792969,408.7799987792969,7.338910927537139
1993-02-01,1992-02-01 00:00:00,442.5199890136719,408.7799987792969,8.253826100868368
1993-02-02,1992-02-02 00:00:00,442.5499877929688,408.7799987792969,8.26116471317487
1993-02-03,1992-02-03 00:00:00,447.2000122070313,409.5299987792969,9.198352633511345
1993-02-04,1992-02-04 00:00:00,449.55999755859375,413.8500061035156,8.628728024265401
